value,pos
77.41083,19713
77.41139,19714
77.41254,19715
77.41273,19716
77.41416,19717
77.41497,19718
77.41523,19719
77.41617,19720
77.41641,19721
77.41667,19722
77.42428,19723
77.42445,19724
77.42907,19725
77.42907,19726
77.42907,19727
77.42919,19728
77.43025,19729
77.43025,19730
77.43384,19731
77.43448,19732
77.43462,19733
77.43601,19734
77.43654,19735
77.43684,19736
77.43707,19737
77.43813,19738
77.4394,19739
77.44044,19740
77.44054,19741
77.4422,19742
77.44589,19743
77.4479,19744
77.44901,19745
77.44999,19746
77.44999,19747
77.45192,19748
77.45619,19749
77.45712,19750
77.45877,19751
77.45877,19752
77.46057,19753
77.46213,19754
77.46296,19755
77.46334,19756
77.46348,19757
77.46476,19758
77.46656,19759
77.46689,19760
77.46751,19761
77.46883,19762
77.46897,19763
77.46911,19764
77.46915,19765
77.47452,19766
77.47462,19767
77.47529,19768
77.47639,19769
77.47937,19770
77.4806,19771
77.48101,19772
77.48101,19773
77.48157,19774
77.4826,19775
77.48579,19776
77.48845,19777
77.49126,19778
77.49126,19779
77.49195,19780
77.49195,19781
77.49195,19782
77.49538,19783
77.49639,19784
77.49639,19785
77.49644,19786
77.49659,19787
77.49712,19788
77.5,19789
77.50747,19790
77.50816,19791
77.5102,19792
77.51061,19793
77.51118,19794
77.51118,19795
77.51118,19796
77.5154,19797
77.5188,19798
77.52301,19799
77.52335,19800
77.5253,19801
77.53329,19802
77.53493,19803
77.5397,19804
77.5399,19805
77.54261,19806
77.54395,19807
77.54626,19808
77.54951,19809
77.55689,19810
77.55811,19811
77.56045,19812
77.56074,19813
77.57427,19814
77.57691,19815
77.57691,19816
77.5773,19817
77.57771,19818
77.57969,19819
77.58154,19820
77.58333,19821
77.58793,19822
77.59002,19823
77.59127,19824
77.59127,19825
77.59127,19826
77.59127,19827
77.59127,19828
77.5942,19829
77.59467,19830
77.59679,19831
77.59802,19832
77.59871,19833
77.59871,19834
77.60392,19835
77.60616,19836
77.60685,19837
77.61133,19838
77.61331,19839
77.61358,19840
77.61652,19841
77.6166,19842
77.61837,19843
77.61905,19844
77.62036,19845
77.62274,19846
77.62488,19847
77.62496,19848
77.62579,19849
77.62764,19850
77.62764,19851
77.62817,19852
77.62857,19853
77.63022,19854
77.63157,19855
77.63487,19856
77.63819,19857
77.63826,19858
77.64081,19859
77.64096,19860
77.64249,19861
77.64404,19862
77.64603,19863
77.64721,19864
77.6502,19865
77.65052,19866
77.65283,19867
77.65783,19868
77.65907,19869
77.66066,19870
77.66066,19871
77.66071,19872
77.66249,19873
77.66251,19874
77.66251,19875
77.66314,19876
77.66338,19877
77.66497,19878
77.66667,19879
77.66667,19880
77.66667,19881
77.67005,19882
77.67099,19883
77.6718,19884
77.67405,19885
77.67586,19886
77.67586,19887
77.6765,19888
77.67667,19889
77.67853,19890
77.67946,19891
77.68115,19892
77.68121,19893
77.68505,19894
77.68528,19895
77.68637,19896
77.68757,19897
77.68777,19898
77.69112,19899
77.69156,19900
77.69188,19901
77.69214,19902
77.69214,19903
77.69448,19904
77.69504,19905
77.70444,19906
77.71346,19907
77.71406,19908
77.71475,19909
77.71572,19910
77.71572,19911
77.71725,19912
77.71816,19913
77.71887,19914
77.7189,19915
77.719,19916
77.719,19917
77.72419,19918
77.72558,19919
77.72595,19920
77.72595,19921
77.72831,19922
77.72835,19923
77.73059,19924
77.73065,19925
77.73303,19926
77.73494,19927
77.73567,19928
77.73828,19929
77.73828,19930
77.74038,19931
77.74244,19932
77.74443,19933
77.74443,19934
77.75,19935
77.75519,19936
77.75519,19937
77.76042,19938
77.76751,19939
77.76751,19940
77.77117,19941
77.77181,19942
77.77199,19943
77.77396,19944
77.77426,19945
77.77843,19946
77.78151,19947
77.78176,19948
77.78449,19949
77.78669,19950
77.78761,19951
77.78777,19952
77.78911,19953
77.79159,19954
77.79186,19955
77.79273,19956
77.79278,19957
77.793,19958
77.79765,19959
77.80059,19960
77.80059,19961
77.80161,19962
77.80252,19963
77.80258,19964
77.80315,19965
77.80548,19966
77.80548,19967
77.80832,19968
77.80847,19969
77.80847,19970
77.8088,19971
77.81023,19972
77.81252,19973
77.81328,19974
77.8134,19975
77.81614,19976
77.82183,19977
77.82536,19978
77.8269,19979
77.82781,19980
77.83247,19981
77.83259,19982
77.83311,19983
77.83333,19984
77.83711,19985
77.8392,19986
77.8424,19987
77.84254,19988
77.84269,19989
77.84477,19990
77.84505,19991
77.84918,19992
77.85308,19993
77.85607,19994
77.85607,19995
77.85686,19996
77.85716,19997
77.85889,19998
77.86178,19999
77.86356,20000
77.8639,20001
77.86492,20002
77.86497,20003
77.86743,20004
77.87131,20005
77.87131,20006
77.87284,20007
77.87289,20008
77.87396,20009
77.87624,20010
77.87732,20011
77.87995,20012
77.88085,20013
77.88277,20014
77.8834,20015
77.88535,20016
77.88597,20017
77.886,20018
77.88694,20019
77.8893,20020
77.89469,20021
77.89852,20022
77.90088,20023
77.90088,20024
77.90206,20025
77.90425,20026
77.90453,20027
77.90786,20028
77.90796,20029
77.91055,20030
77.91237,20031
77.91667,20032
77.91667,20033
77.91667,20034
77.9236,20035
77.92376,20036
77.92428,20037
77.92805,20038
77.92984,20039
77.9307,20040
77.93186,20041
77.93186,20042
77.93186,20043
77.93296,20044
77.93399,20045
77.93851,20046
77.9413,20047
77.94209,20048
77.94209,20049
77.94209,20050
77.94209,20051
77.94345,20052
77.94561,20053
77.94635,20054
77.94739,20055
77.94986,20056
77.95127,20057
77.95127,20058
77.95131,20059
77.95212,20060
77.95381,20061
77.95677,20062
77.95736,20063
77.96057,20064
77.96073,20065
77.96346,20066
77.96355,20067
77.96384,20068
77.96447,20069
77.96602,20070
77.96963,20071
77.97263,20072
77.97275,20073
77.97275,20074
77.97275,20075
77.9742,20076
77.97627,20077
77.9778,20078
77.98185,20079
77.98657,20080
77.98675,20081
77.9868,20082
77.98838,20083
77.98857,20084
77.98861,20085
77.99058,20086
77.99716,20087
77.99871,20088
78,20089
78,20090
78,20091
78,20092
78,20093
78.00432,20094
78.00674,20095
78.00747,20096
78.00948,20097
78.01159,20098
78.01529,20099
78.01737,20100
78.01779,20101
78.02247,20102
78.02336,20103
78.02544,20104
78.02579,20105
78.02579,20106
78.03141,20107
78.03209,20108
78.03332,20109
78.03399,20110
78.03439,20111
78.03452,20112
78.03501,20113
78.03659,20114
78.03694,20115
78.03917,20116
78.03917,20117
78.0424,20118
78.04298,20119
78.0432,20120
78.04426,20121
78.04539,20122
78.04539,20123
78.0456,20124
78.0475,20125
78.05019,20126
78.05213,20127
78.05263,20128
78.05318,20129
78.05318,20130
78.05333,20131
78.05413,20132
78.055,20133
78.05519,20134
78.05519,20135
78.05604,20136
78.05893,20137
78.06047,20138
78.06179,20139
78.0618,20140
78.0656,20141
78.06827,20142
78.06904,20143
78.06904,20144
78.06978,20145
78.07108,20146
78.0724,20147
78.07268,20148
78.07496,20149
78.07615,20150
78.07643,20151
78.0804,20152
78.0804,20153
78.08269,20154
78.08325,20155
78.08333,20156
78.08333,20157
78.08333,20158
78.08857,20159
78.09007,20160
78.0909,20161
78.10129,20162
78.10148,20163
78.10148,20164
78.10457,20165
78.10694,20166
78.10889,20167
78.1114,20168
78.11146,20169
78.11224,20170
78.11262,20171
78.11262,20172
78.11645,20173
78.1193,20174
78.1193,20175
78.11946,20176
78.11946,20177
78.11946,20178
78.12291,20179
78.12291,20180
78.12584,20181
78.1301,20182
78.13422,20183
78.1359,20184
78.13634,20185
78.13688,20186
78.13973,20187
78.14347,20188
78.14348,20189
78.14585,20190
78.14597,20191
78.14684,20192
78.14684,20193
78.14713,20194
78.14815,20195
78.14927,20196
78.14968,20197
78.14968,20198
78.14989,20199
78.15038,20200
78.15038,20201
78.15038,20202
78.15525,20203
78.15525,20204
78.15525,20205
78.15565,20206
78.15696,20207
78.15696,20208
78.16123,20209
78.16347,20210
78.16347,20211
78.16513,20212
78.16521,20213
78.16667,20214
78.16667,20215
78.17713,20216
78.18228,20217
78.18398,20218
78.18834,20219
78.18834,20220
78.18834,20221
78.19002,20222
78.19198,20223
78.19218,20224
78.19427,20225
78.19427,20226
78.19427,20227
78.19427,20228
78.19581,20229
78.19581,20230
78.19735,20231
78.19811,20232
78.1982,20233
78.20048,20234
78.20157,20235
78.20467,20236
78.20709,20237
78.20787,20238
78.20787,20239
78.20894,20240
78.21469,20241
78.21941,20242
78.22304,20243
78.22695,20244
78.22698,20245
78.22992,20246
78.23051,20247
78.23599,20248
78.23622,20249
78.23624,20250
78.23838,20251
78.2405,20252
78.24486,20253
78.25,20254
78.25,20255
78.25,20256
78.25421,20257
78.25627,20258
78.258,20259
78.25996,20260
78.26285,20261
78.26442,20262
78.2645,20263
78.26583,20264
78.2692,20265
78.2692,20266
78.27158,20267
78.27264,20268
78.27273,20269
78.27273,20270
78.27804,20271
78.27831,20272
78.2789,20273
78.28223,20274
78.28254,20275
78.28455,20276
78.2872,20277
78.28978,20278
78.29183,20279
78.29428,20280
78.29466,20281
78.29757,20282
78.2988,20283
78.29896,20284
78.30011,20285
78.30376,20286
78.30636,20287
78.30674,20288
78.30759,20289
78.31029,20290
78.31123,20291
78.31279,20292
78.3128,20293
78.31654,20294
78.31664,20295
78.31664,20296
78.31664,20297
78.31685,20298
78.31948,20299
78.32756,20300
78.32756,20301
78.32988,20302
78.32988,20303
78.33267,20304
78.33333,20305
78.33333,20306
78.33333,20307
78.33333,20308
78.33747,20309
78.33964,20310
78.3404,20311
78.34368,20312
78.34531,20313
78.35427,20314
78.3575,20315
78.35796,20316
78.36069,20317
78.36144,20318
78.3661,20319
78.3661,20320
78.36677,20321
78.36677,20322
78.36949,20323
78.37025,20324
78.37068,20325
78.37509,20326
78.37581,20327
78.37753,20328
78.37842,20329
78.37846,20330
78.38028,20331
78.38028,20332
78.38028,20333
78.381,20334
78.3817,20335
78.3817,20336
78.38476,20337
78.38867,20338
78.3909,20339
78.39644,20340
78.3969,20341
78.40257,20342
78.40307,20343
78.40307,20344
78.40366,20345
78.40491,20346
78.40571,20347
78.40714,20348
78.41132,20349
78.41207,20350
78.41667,20351
78.41667,20352
78.42144,20353
78.42407,20354
78.42581,20355
78.42633,20356
78.42774,20357
78.42774,20358
78.43119,20359
78.43119,20360
78.433,20361
78.43476,20362
78.435,20363
78.4434,20364
78.44372,20365
78.44464,20366
78.45033,20367
78.45033,20368
78.45292,20369
78.45311,20370
78.45337,20371
78.45619,20372
78.45707,20373
78.45896,20374
78.46436,20375
78.46491,20376
78.46656,20377
78.46656,20378
78.46665,20379
78.46944,20380
78.47015,20381
78.47028,20382
78.47472,20383
78.47534,20384
78.47551,20385
78.47648,20386
78.48015,20387
78.48138,20388
78.48298,20389
78.48315,20390
78.48497,20391
78.48525,20392
78.48525,20393
78.4932,20394
78.49635,20395
78.4968,20396
78.49709,20397
78.49727,20398
78.49837,20399
78.5,20400
78.50492,20401
78.50609,20402
78.50765,20403
78.50776,20404
78.50776,20405
78.50777,20406
78.51116,20407
78.51145,20408
78.51155,20409
78.51193,20410
78.51812,20411
78.52111,20412
78.52153,20413
78.52557,20414
78.52668,20415
78.52802,20416
78.52889,20417
78.53119,20418
78.53601,20419
78.53626,20420
78.53694,20421
78.54064,20422
78.54206,20423
78.54206,20424
78.54463,20425
78.5469,20426
78.54967,20427
78.55238,20428
78.55273,20429
78.5535,20430
78.55773,20431
78.5619,20432
78.56643,20433
78.56772,20434
78.56772,20435
78.57102,20436
78.57252,20437
78.5762,20438
78.5762,20439
78.57742,20440
78.57971,20441
78.57971,20442
78.57971,20443
78.58043,20444
78.5818,20445
78.58333,20446
78.58615,20447
78.59079,20448
78.59086,20449
78.59556,20450
78.59726,20451
78.59738,20452
78.5983,20453
78.59839,20454
78.60047,20455
78.60065,20456
78.60065,20457
78.60082,20458
78.6012,20459
78.6012,20460
78.6012,20461
78.60426,20462
78.60431,20463
78.60668,20464
78.61493,20465
78.61684,20466
78.61691,20467
78.61926,20468
78.62093,20469
78.62431,20470
78.62703,20471
78.62746,20472
78.6288,20473
78.6288,20474
78.63064,20475
78.63086,20476
78.63086,20477
78.63388,20478
78.63634,20479
78.63646,20480
78.63809,20481
78.64102,20482
78.6419,20483
78.64339,20484
78.64339,20485
78.64351,20486
78.6436,20487
78.64496,20488
78.64624,20489
78.65013,20490
78.65099,20491
78.65238,20492
78.65352,20493
78.65553,20494
78.65613,20495
78.65613,20496
78.65613,20497
78.65613,20498
78.65628,20499
78.65683,20500
78.65831,20501
78.66105,20502
78.66128,20503
78.66545,20504
78.67028,20505
78.67044,20506
78.67508,20507
78.67757,20508
78.67955,20509
78.67955,20510
78.68176,20511
78.68449,20512
78.68452,20513
78.68618,20514
78.68802,20515
78.69109,20516
78.69233,20517
78.69279,20518
78.69571,20519
78.69714,20520
78.69758,20521
78.69948,20522
78.70178,20523
78.70249,20524
78.70691,20525
78.70796,20526
78.70963,20527
78.71071,20528
78.71243,20529
78.7148,20530
78.7148,20531
78.71483,20532
78.71489,20533
78.7188,20534
78.71951,20535
78.71951,20536
78.72469,20537
78.72505,20538
78.72676,20539
78.73023,20540
78.73069,20541
78.73128,20542
78.73251,20543
78.73251,20544
78.73251,20545
78.73251,20546
78.73259,20547
78.73715,20548
78.73811,20549
78.73829,20550
78.73853,20551
78.74218,20552
78.74218,20553
78.74218,20554
78.74218,20555
78.74218,20556
78.74294,20557
78.74532,20558
78.74581,20559
78.75,20560
78.75,20561
78.75,20562
78.75456,20563
78.75482,20564
78.75482,20565
78.7566,20566
78.7566,20567
78.7566,20568
78.75669,20569
78.75884,20570
78.76314,20571
78.76386,20572
78.76429,20573
78.76546,20574
78.76747,20575
78.77422,20576
78.77517,20577
78.77565,20578
78.77567,20579
78.78152,20580
78.78152,20581
78.78193,20582
78.78402,20583
78.78427,20584
78.78734,20585
78.78739,20586
78.78795,20587
78.79594,20588
78.79669,20589
78.79727,20590
78.7976,20591
78.79835,20592
78.79936,20593
78.80123,20594
78.8053,20595
78.8053,20596
78.80554,20597
78.81071,20598
78.81166,20599
78.81825,20600
78.81832,20601
78.81916,20602
78.82343,20603
78.82354,20604
78.82768,20605
78.82989,20606
78.83172,20607
78.83228,20608
78.83235,20609
78.83333,20610
78.83333,20611
78.83333,20612
78.83794,20613
78.83794,20614
78.84098,20615
78.84266,20616
78.84734,20617
78.8482,20618
78.84854,20619
78.85121,20620
78.8513,20621
78.85448,20622
78.85593,20623
78.85593,20624
78.85606,20625
78.85656,20626
78.85729,20627
78.86024,20628
78.86308,20629
78.86709,20630
78.86718,20631
78.8702,20632
78.87345,20633
78.87483,20634
78.87491,20635
78.87494,20636
78.87599,20637
78.87857,20638
78.88092,20639
78.88182,20640
78.88832,20641
78.88956,20642
78.89158,20643
78.89304,20644
78.89339,20645
78.89444,20646
78.89809,20647
78.9026,20648
78.90342,20649
78.90489,20650
78.90554,20651
78.91,20652
78.91246,20653
78.91589,20654
78.91632,20655
78.9337,20656
78.93439,20657
78.93439,20658
78.93456,20659
78.93667,20660
78.94179,20661
78.94231,20662
78.94784,20663
78.94897,20664
78.95046,20665
78.95061,20666
78.95455,20667
78.95542,20668
78.95545,20669
78.95694,20670
78.95876,20671
78.95894,20672
78.96186,20673
78.96365,20674
78.96989,20675
78.97168,20676
78.97232,20677
78.97769,20678
78.98079,20679
78.9808,20680
78.981,20681
78.98379,20682
78.98569,20683
78.98629,20684
78.98817,20685
78.98852,20686
78.98982,20687
78.99061,20688
78.99133,20689
78.99388,20690
78.99596,20691
78.99754,20692
78.99763,20693
78.99831,20694
79,20695
79.00931,20696
79.01252,20697
79.01252,20698
79.01549,20699
79.01754,20700
79.01842,20701
79.02078,20702
79.02095,20703
79.02126,20704
79.02295,20705
79.02381,20706
79.02385,20707
79.0239,20708
79.02398,20709
79.02398,20710
79.0282,20711
79.02904,20712
79.03193,20713
79.03193,20714
79.03602,20715
79.03735,20716
79.04143,20717
79.04248,20718
79.04421,20719
79.04431,20720
79.04614,20721
79.04614,20722
79.04942,20723
79.0548,20724
79.0552,20725
79.05616,20726
79.05628,20727
79.06039,20728
79.06044,20729
79.06058,20730
79.06058,20731
79.06058,20732
79.06058,20733
79.06822,20734
79.06822,20735
79.06983,20736
79.07167,20737
79.07413,20738
79.07413,20739
79.07413,20740
79.07466,20741
79.07594,20742
79.07749,20743
79.07982,20744
79.08015,20745
79.08017,20746
79.08209,20747
79.08852,20748
79.09275,20749
79.09361,20750
79.09786,20751
79.10153,20752
79.10173,20753
79.10313,20754
79.10346,20755
79.10666,20756
79.10892,20757
79.10942,20758
79.10942,20759
79.10982,20760
79.11296,20761
79.11347,20762
79.11688,20763
79.11752,20764
79.1179,20765
79.11924,20766
79.12091,20767
79.12091,20768
79.12337,20769
79.12344,20770
79.12543,20771
79.12544,20772
79.12544,20773
79.1308,20774
79.13362,20775
79.13452,20776
79.13452,20777
79.13452,20778
79.13616,20779
79.13805,20780
79.13965,20781
79.13997,20782
79.1411,20783
79.14366,20784
79.14649,20785
79.14649,20786
79.14937,20787
79.1556,20788
79.1556,20789
79.15844,20790
79.16014,20791
79.16047,20792
79.16095,20793
79.16123,20794
79.1628,20795
79.16299,20796
79.16667,20797
79.16667,20798
79.17032,20799
79.17188,20800
79.17188,20801
79.17188,20802
79.18227,20803
79.1843,20804
79.19008,20805
79.19062,20806
79.19128,20807
79.19185,20808
79.19215,20809
79.1931,20810
79.1931,20811
79.19603,20812
79.19938,20813
79.20042,20814
79.20188,20815
79.20336,20816
79.20346,20817
79.20646,20818
79.20678,20819
79.20775,20820
79.20797,20821
79.20879,20822
79.21073,20823
79.2108,20824
79.21749,20825
79.21863,20826
79.21897,20827
79.22004,20828
79.22227,20829
79.22488,20830
79.22605,20831
79.22613,20832
79.22785,20833
79.22993,20834
79.23176,20835
79.23176,20836
79.23176,20837
79.23273,20838
79.23273,20839
79.23307,20840
79.23502,20841
79.23753,20842
79.23767,20843
79.24177,20844
79.24177,20845
79.2433,20846
79.24418,20847
79.24503,20848
79.24564,20849
79.24832,20850
79.24915,20851
79.24917,20852
79.2493,20853
79.25,20854
79.25442,20855
79.25442,20856
79.25442,20857
79.25473,20858
79.25501,20859
79.2568,20860
79.26016,20861
79.26309,20862
79.26421,20863
79.27529,20864
79.27815,20865
79.27817,20866
79.28534,20867
79.28534,20868
79.28534,20869
79.28605,20870
79.28624,20871
79.28781,20872
79.29125,20873
79.29152,20874
79.29235,20875
79.29626,20876
79.29724,20877
79.29724,20878
79.29724,20879
79.3043,20880
79.30565,20881
79.30745,20882
79.30803,20883
79.31152,20884
79.31176,20885
79.31182,20886
79.3142,20887
79.3142,20888
79.3142,20889
79.3142,20890
79.31549,20891
79.32,20892
79.32092,20893
79.3269,20894
79.3283,20895
79.32897,20896
79.32913,20897
79.32923,20898
79.33327,20899
79.33763,20900
79.3396,20901
79.34041,20902
79.34333,20903
79.34389,20904
79.34578,20905
79.34632,20906
79.34813,20907
79.34813,20908
79.34813,20909
79.35114,20910
79.35177,20911
79.35316,20912
79.35433,20913
79.35465,20914
79.35479,20915
79.35579,20916
79.35617,20917
79.35679,20918
79.35697,20919
79.35828,20920
79.36026,20921
79.36093,20922
79.36225,20923
79.3644,20924
79.36449,20925
79.36525,20926
79.36525,20927
79.36529,20928
79.36529,20929
79.36732,20930
79.36732,20931
79.36732,20932
79.36732,20933
79.36732,20934
79.36942,20935
79.37052,20936
79.37361,20937
79.3776,20938
79.3825,20939
79.38327,20940
79.38352,20941
79.38732,20942
79.38904,20943
79.39086,20944
79.39568,20945
79.39958,20946
79.40251,20947
79.40441,20948
79.40545,20949
79.40646,20950
79.40646,20951
79.40646,20952
79.40646,20953
79.40814,20954
79.40909,20955
79.40989,20956
79.4129,20957
79.41609,20958
79.42033,20959
79.42242,20960
79.42335,20961
79.42426,20962
79.42449,20963
79.42462,20964
79.43395,20965
79.43477,20966
79.43967,20967
79.44096,20968
79.44113,20969
79.44271,20970
79.44374,20971
79.45413,20972
79.4588,20973
79.45897,20974
79.46321,20975
79.4677,20976
79.4708,20977
79.4708,20978
79.47098,20979
79.47098,20980
79.47799,20981
79.48125,20982
79.48417,20983
79.48577,20984
79.48763,20985
79.49139,20986
79.49551,20987
79.49617,20988
79.5,20989
79.5,20990
79.50272,20991
79.50321,20992
79.50865,20993
79.50971,20994
79.51038,20995
79.51581,20996
79.51696,20997
79.51879,20998
79.51879,20999
79.51894,21000
79.52061,21001
79.52608,21002
79.52796,21003
79.52836,21004
79.53359,21005
79.53572,21006
79.53693,21007
79.53865,21008
79.54046,21009
79.54075,21010
79.54221,21011
79.54245,21012
79.543,21013
79.54519,21014
79.54519,21015
79.54546,21016
79.54675,21017
79.54767,21018
79.54823,21019
79.54823,21020
79.55095,21021
79.55373,21022
79.55551,21023
79.55551,21024
79.55631,21025
79.55669,21026
79.55833,21027
79.55896,21028
79.55935,21029
79.56022,21030
79.56047,21031
79.56106,21032
79.56113,21033
79.56117,21034
79.56365,21035
79.56383,21036
79.56466,21037
79.56576,21038
79.56627,21039
79.56655,21040
79.57208,21041
79.57303,21042
79.57437,21043
79.57437,21044
79.57437,21045
79.57756,21046
79.57941,21047
79.58333,21048
79.58786,21049
79.58893,21050
79.58997,21051
79.59265,21052
79.59327,21053
79.59532,21054
79.59896,21055
79.60407,21056
79.60407,21057
79.60838,21058
79.60855,21059
79.61039,21060
79.61146,21061
79.61151,21062
79.61163,21063
79.61428,21064
79.61487,21065
79.61512,21066
79.61668,21067
79.61819,21068
79.61819,21069
79.61967,21070
79.6235,21071
79.62429,21072
79.62429,21073
79.62767,21074
79.62822,21075
79.62822,21076
79.62822,21077
79.62924,21078
79.6302,21079
79.63748,21080
79.63872,21081
79.64019,21082
79.64103,21083
79.6415,21084
79.64158,21085
79.64376,21086
79.64593,21087
79.6474,21088
79.6474,21089
79.6474,21090
79.64835,21091
79.64835,21092
79.65156,21093
79.65349,21094
79.6543,21095
79.65571,21096
79.66067,21097
79.66241,21098
79.66241,21099
79.66344,21100
79.66582,21101
79.66667,21102
79.66667,21103
79.67417,21104
79.67588,21105
79.67931,21106
79.67931,21107
79.67951,21108
79.68179,21109
79.68229,21110
79.68451,21111
79.68573,21112
79.69048,21113
79.69074,21114
79.6912,21115
79.70047,21116
79.70048,21117
79.70082,21118
79.70307,21119
79.7034,21120
79.70509,21121
79.7065,21122
79.70741,21123
79.70828,21124
79.70906,21125
79.71015,21126
79.71015,21127
79.71489,21128
79.71698,21129
79.71771,21130
79.72015,21131
79.72078,21132
79.72292,21133
79.72434,21134
79.72517,21135
79.72715,21136
79.73145,21137
79.7323,21138
79.73258,21139
79.73265,21140
79.73374,21141
79.73374,21142
79.73629,21143
79.74017,21144
79.74127,21145
79.74433,21146
79.74433,21147
79.74461,21148
79.74618,21149
79.74621,21150
79.74676,21151
79.74925,21152
79.75287,21153
79.75455,21154
79.75817,21155
79.75943,21156
79.7595,21157
79.76069,21158
79.76069,21159
79.76555,21160
79.7699,21161
79.77454,21162
79.77842,21163
79.77876,21164
79.77876,21165
79.78428,21166
79.78473,21167
79.78742,21168
79.78949,21169
79.79249,21170
79.80053,21171
79.80483,21172
79.8055,21173
79.80826,21174
79.80851,21175
79.81338,21176
79.81636,21177
79.81741,21178
79.81967,21179
79.82372,21180
79.82372,21181
79.82383,21182
79.82536,21183
79.82536,21184
79.82918,21185
79.83027,21186
79.83321,21187
79.83333,21188
79.83333,21189
79.83793,21190
79.83988,21191
79.84087,21192
79.84087,21193
79.84265,21194
79.84365,21195
79.848,21196
79.84894,21197
79.84964,21198
79.86278,21199
79.86304,21200
79.86766,21201
79.86832,21202
79.86969,21203
79.8697,21204
79.86996,21205
79.87074,21206
79.87644,21207
79.8821,21208
79.88657,21209
79.88657,21210
79.88676,21211
79.89242,21212
79.8948,21213
79.89535,21214
79.89535,21215
79.89919,21216
79.89919,21217
79.90688,21218
79.90688,21219
79.90802,21220
79.90802,21221
79.91066,21222
79.91442,21223
79.91667,21224
79.91667,21225
79.9205,21226
79.92446,21227
79.92594,21228
79.93033,21229
79.93033,21230
79.93111,21231
79.93674,21232
79.94009,21233
79.94531,21234
79.94797,21235
79.94968,21236
79.94997,21237
79.9519,21238
79.95324,21239
79.95396,21240
79.95396,21241
79.95603,21242
79.95843,21243
79.96151,21244
79.96916,21245
79.96916,21246
79.97017,21247
79.97225,21248
79.97243,21249
79.97258,21250
79.97475,21251
79.97534,21252
79.98297,21253
79.98694,21254
79.98781,21255
79.98791,21256
79.98869,21257
79.98869,21258
79.989,21259
79.99047,21260
79.99047,21261
79.99352,21262
79.99636,21263
79.99877,21264
80,21265
80,21266
80,21267
80,21268
80,21269
80.00467,21270
80.00715,21271
80.00804,21272
80.00984,21273
80.0111,21274
80.01174,21275
80.01174,21276
80.01174,21277
80.0131,21278
80.01426,21279
80.0157,21280
80.01719,21281
80.0173,21282
80.01825,21283
80.01844,21284
80.02087,21285
80.02087,21286
80.02087,21287
80.02125,21288
80.02572,21289
80.02794,21290
80.02831,21291
80.03078,21292
80.03538,21293
80.03617,21294
80.03625,21295
80.03718,21296
80.03785,21297
80.04071,21298
80.04396,21299
80.04396,21300
80.04396,21301
80.04396,21302
80.04416,21303
80.04689,21304
80.04775,21305
80.04994,21306
80.05034,21307
80.05225,21308
80.05228,21309
80.05263,21310
80.06015,21311
80.06418,21312
80.0664,21313
80.06865,21314
80.06869,21315
80.07185,21316
80.07193,21317
80.07792,21318
80.07799,21319
80.08333,21320
80.08624,21321
80.08777,21322
80.08826,21323
80.09531,21324
80.09863,21325
80.09899,21326
80.10072,21327
80.10429,21328
80.10429,21329
80.10806,21330
80.11048,21331
80.11253,21332
80.11504,21333
80.11659,21334
80.11708,21335
80.11708,21336
80.11778,21337
80.11981,21338
80.12083,21339
80.12193,21340
80.12213,21341
80.12213,21342
80.12213,21343
80.12213,21344
80.12213,21345
80.12289,21346
80.12289,21347
80.12485,21348
80.12528,21349
80.12528,21350
80.12619,21351
80.12681,21352
80.1292,21353
80.13182,21354
80.13417,21355
80.13497,21356
80.13724,21357
80.13863,21358
80.13863,21359
80.14127,21360
80.14127,21361
80.14223,21362
80.14446,21363
80.1448,21364
80.14559,21365
80.14559,21366
80.14648,21367
80.15028,21368
80.15438,21369
80.15537,21370
80.15966,21371
80.16012,21372
80.16314,21373
80.16557,21374
80.16667,21375
80.16667,21376
80.17186,21377
80.17186,21378
80.17186,21379
80.17216,21380
80.17692,21381
80.1822,21382
80.18428,21383
80.18516,21384
80.18779,21385
80.18779,21386
80.18779,21387
80.19047,21388
80.19196,21389
80.19285,21390
80.19285,21391
80.19294,21392
80.19294,21393
80.19335,21394
80.19635,21395
80.19755,21396
80.20369,21397
80.20683,21398
80.20688,21399
80.2086,21400
80.21139,21401
80.21211,21402
80.21436,21403
80.21713,21404
80.21927,21405
80.22437,21406
80.22532,21407
80.22766,21408
80.22772,21409
80.23024,21410
80.23255,21411
80.23606,21412
80.23757,21413
80.24349,21414
80.24427,21415
80.24487,21416
80.24634,21417
80.24998,21418
80.25,21419
80.25329,21420
80.25329,21421
80.25522,21422
80.25655,21423
80.25753,21424
80.25763,21425
80.25818,21426
80.2597,21427
80.26261,21428
80.27115,21429
80.27167,21430
80.27318,21431
80.27345,21432
80.27386,21433
80.27466,21434
80.27466,21435
80.27665,21436
80.28975,21437
80.29026,21438
80.29929,21439
80.3031,21440
80.30405,21441
80.30559,21442
80.3084,21443
80.31145,21444
80.31399,21445
80.31582,21446
80.31582,21447
80.31741,21448
80.31774,21449
80.31955,21450
80.32095,21451
80.32132,21452
80.32284,21453
80.32363,21454
80.32542,21455
80.32897,21456
80.33217,21457
80.33256,21458
80.33328,21459
80.33333,21460
80.33859,21461
80.34222,21462
80.34261,21463
80.34507,21464
80.35112,21465
80.35197,21466
80.35332,21467
80.35406,21468
80.35582,21469
